timestamp,process_id,thread_id,log_level,message,message_length,is_error,anomaly_score
1900-03-17 16:16:06.676,2227,2227,I,"PanelView: onInterceptTouchEvent MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=622.0, y[0]=86.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=261991304, downTime=261991304, deviceId=3, source=0x1002 }, mBlockTouches=false",319,0,-1
1900-03-17 16:16:06.733,2227,2227,I,"PanelView: onInterceptTouchEvent MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=622.0, y[0]=86.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=261991368, downTime=261991304, deviceId=3, source=0x1002 }, mBlockTouches=false",317,0,-1
1900-03-17 16:16:06.759,2227,2227,I,PanelView: closeQs,18,0,-1
1900-03-17 16:16:06.761,2227,2227,I,PanelView: instantCollapse,26,0,-1
1900-03-17 16:16:06.782,2227,2227,I,PanelView: closeQs,18,0,-1
1900-03-17 16:16:06.783,2227,2227,I,PanelView: instantCollapse,26,0,-1
1900-03-17 16:16:06.784,2227,2227,I,PanelView: closeQs,18,0,-1
1900-03-17 16:16:06.872,1702,2639,E,ActivityManager: applyOptionsLocked: Unknown animationType=0,60,1,-1
1900-03-17 16:16:07.070,1702,8671,D,"ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",149,0,-1
1900-03-17 16:16:07.071,1702,8671,D,"ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }",287,0,-1
1900-03-17 16:16:07.084,1702,3694,D,"ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",149,0,-1
